-3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00
-2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00 -2.647058823529411686e+00
-2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00 -2.294117647058823373e+00
-1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00 -1.941176470588235281e+00
-1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00 -1.588235294117646967e+00
-1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00 -1.235294117647058654e+00
-8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01 -8.823529411764705621e-01
-5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01 -5.294117647058822484e-01
-1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01 -1.764705882352939348e-01
1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01 1.764705882352943789e-01
5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01 5.294117647058826925e-01
8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01 8.823529411764710062e-01
1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00 1.235294117647058876e+00
1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00 1.588235294117647634e+00
1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00 1.941176470588235503e+00
2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00 2.294117647058824261e+00
2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00 2.647058823529412130e+00
3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00
