-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.346428571428571308e+00 -1.242857142857142883e+00 -1.139285714285714235e+00 -1.035714285714285587e+00 -9.321428571428571619e-01 -8.285714285714285143e-01 -7.249999999999999778e-01 -6.214285714285714413e-01 -5.178571428571429047e-01 -4.142857142857143682e-01 -3.107142857142857206e-01 -2.071428571428570731e-01 -1.035714285714286476e-01 0.000000000000000000e+00 1.035714285714284255e-01 2.071428571428570731e-01 3.107142857142857206e-01 4.142857142857141461e-01 5.178571428571427937e-01 6.214285714285712192e-01 7.249999999999998668e-01 8.285714285714285143e-01 9.321428571428571619e-01 1.035714285714285809e+00 1.139285714285714013e+00 1.242857142857142660e+00 1.346428571428571308e+00 1.449999999999999956e+00
