-1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00 -1.050000000000000044e+00
-9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01 -9.450000000000000622e-01
-8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01 -8.400000000000000799e-01
-7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01 -7.349999999999999867e-01
-6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01 -6.300000000000000044e-01
-5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01 -5.250000000000000222e-01
-4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01 -4.199999999999999289e-01
-3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01 -3.149999999999999467e-01
-2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01 -2.099999999999999645e-01
-1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01 -1.049999999999999822e-01
