-2.257306866652523780e+01 -2.218623053518472332e+01 -2.181980671177501563e+01 -2.147867531353286097e+01 -2.116805328107080442e+01 -2.089349990245852240e+01 -2.066001134054976518e+01 -2.047245003921162265e+01 -2.033510943669708126e+01 -2.025135074203463503e+01 -2.022313698596200027e+01 -2.025135074203463503e+01 -2.033510943669708126e+01 -2.047245003921162265e+01 -2.066001134054976518e+01 -2.089349990245852240e+01 -2.116805328107080442e+01 -2.147867531353286097e+01 -2.181980671177501563e+01 -2.218623053518472332e+01 -2.257306866652523780e+01
-2.244423643005330504e+01 -2.204961882091811987e+01 -2.167526698750309677e+01 -2.132626664716560683e+01 -2.100801421137104441e+01 -2.072611869481450952e+01 -2.048607508385300591e+01 -2.029323438826573422e+01 -2.015189186032276325e+01 -2.006559760237308154e+01 -2.003660795893002700e+01 -2.006559760237308154e+01 -2.015189186032276325e+01 -2.029323438826573422e+01 -2.048607508385300591e+01 -2.072611869481450952e+01 -2.100801421137104441e+01 -2.132626664716560683e+01 -2.167526698750309677e+01 -2.204961882091811987e+01 -2.244423643005330504e+01
-2.234978290437428683e+01 -2.194906738669664747e+01 -2.156853753923008910e+01 -2.121341123192243217e+01 -2.088924762017533254e+01 -2.060201818392404149e+01 -2.035723263157495921e+01 -2.016027009381083346e+01 -2.001585284078430860e+01 -1.992768191021238167e+01 -1.989804384870065235e+01 -1.992768191021238167e+01 -2.001585284078430860e+01 -2.016027009381083346e+01 -2.035723263157495921e+01 -2.060201818392404149e+01 -2.088924762017533254e+01 -2.121341123192243217e+01 -2.156853753923008910e+01 -2.194906738669664747e+01 -2.234978290437428683e+01
-2.229444540661650009e+01 -2.189021631336427021e+01 -2.150609561371224743e+01 -2.114736213450996871e+01 -2.081971168726033028e+01 -2.052902233269583121e+01 -2.028117702107662979e+01 -2.008176450576059580e+01 -1.993547917865676666e+01 -1.984611156106737084e+01 -1.981601030157164800e+01 -1.984611156106737084e+01 -1.993547917865676666e+01 -2.008176450576059580e+01 -2.028117702107662979e+01 -2.052902233269583121e+01 -2.081971168726033028e+01 -2.114736213450996871e+01 -2.150609561371224743e+01 -2.189021631336427021e+01 -2.229444540661650009e+01
-2.227692079541825265e+01 -2.187137928330118797e+01 -2.148591630931581875e+01 -2.112584152466935095e+01 -2.079687345890118522e+01 -2.050509023447531121e+01 -2.025624691856052451e+01 -2.005592664819195292e+01 -1.990895334051405996e+01 -1.981918070553784972e+01 -1.978899409910683005e+01 -1.981918070553784972e+01 -1.990895334051406351e+01 -2.005592664819195292e+01 -2.025624691856052451e+01 -2.050509023447531476e+01 -2.079687345890118522e+01 -2.112584152466935095e+01 -2.148591630931581875e+01 -2.187137928330118797e+01 -2.227692079541825265e+01
-2.229991001003550366e+01 -2.189583255401991480e+01 -2.151180867899341465e+01 -2.115314051174449261e+01 -2.082550973866917232e+01 -2.053482209169441930e+01 -2.028696239930905065e+01 -2.008750989574563306e+01 -1.994122389709520959e+01 -1.985183428399659533e+01 -1.982173489834585567e+01 -1.985183428399659533e+01 -1.994122389709520959e+01 -2.008750989574563306e+01 -2.028696239930905065e+01 -2.053482209169441930e+01 -2.082550973866917232e+01 -2.115314051174449261e+01 -2.151180867899341465e+01 -2.189583255401991480e+01 -2.229991001003550366e+01
-2.236132057718116073e+01 -2.196101975141624862e+01 -2.158079614659091305e+01 -2.122586776726031133e+01 -2.090183745068706500e+01 -2.061458343784165237e+01 -2.036977442764787227e+01 -2.017279090889872251e+01 -2.002833525089300437e+01 -1.994014882021618718e+01 -1.991048606254981834e+01 -1.994014882021618718e+01 -2.002833525089300437e+01 -2.017279090889872251e+01 -2.036977442764787227e+01 -2.061458343784165237e+01 -2.090183745068706500e+01 -2.122586776726031133e+01 -2.158079614659091305e+01 -2.196101975141624862e+01 -2.236132057718116073e+01
-2.246196276924220214e+01 -2.206795220424098147e+01 -2.169404841531051531e+01 -2.134534307808607068e+01 -2.102727742190995741e+01 -2.074547599125931185e+01 -2.050548484432140839e+01 -2.031256228211208992e+01 -2.017118542719626362e+01 -2.008485203835088129e+01 -2.005579763363635237e+01 -2.008485203835088129e+01 -2.017118542719626362e+01 -2.031256228211208992e+01 -2.050548484432140839e+01 -2.074547599125931185e+01 -2.102727742190995741e+01 -2.134534307808607068e+01 -2.169404841531051531e+01 -2.206795220424098147e+01 -2.246196276924220214e+01
-2.259852289505467837e+01 -2.221284489493936576e+01 -2.184731072376738581e+01 -2.150683926441747218e+01 -2.119673838141975608e+01 -2.092230757411343234e+01 -2.068885276478626878e+01 -2.050130658371669767e+01 -2.036395066825269140e+01 -2.028012510449262251e+01 -2.025195299010434624e+01 -2.028012510449262251e+01 -2.036395066825269140e+01 -2.050130658371669767e+01 -2.068885276478626878e+01 -2.092230757411343234e+01 -2.119673838141975608e+01 -2.150683926441747573e+01 -2.184731072376738581e+01 -2.221284489493936576e+01 -2.259852289505467837e+01
-2.276996608665020005e+01 -2.239460501974743778e+01 -2.203940128871032655e+01 -2.170906388986745483e+01 -2.140857364125715279e+01 -2.114302243475593457e+01 -2.091740071321492422e+01 -2.073639332180073325e+01 -2.060394922859424938e+01 -2.052316455285268049e+01 -2.049601920595748794e+01 -2.052316455285268049e+01 -2.060394922859425293e+01 -2.073639332180073325e+01 -2.091740071321492422e+01 -2.114302243475593457e+01 -2.140857364125715279e+01 -2.170906388986745483e+01 -2.203940128871032655e+01 -2.239460501974743778e+01 -2.276996608665020005e+01
-2.297289865211222093e+01 -2.260930703012655130e+01 -2.226585685599105346e+01 -2.194701570080848185e+01 -2.165753301817485266e+01 -2.140212410868854676e+01 -2.118543945073664858e+01 -2.101177613790315846e+01 -2.088482784530053848e+01 -2.080745212085962947e+01 -2.078146210462211840e+01 -2.080745212085962947e+01 -2.088482784530053848e+01 -2.101177613790315846e+01 -2.118543945073664858e+01 -2.140212410868854676e+01 -2.165753301817485266e+01 -2.194701570080848185e+01 -2.226585685599105346e+01 -2.260930703012655130e+01 -2.297289865211222093e+01
-2.320480579001617372e+01 -2.285429866801177567e+01 -2.252386443673999850e+01 -2.221770716576261862e+01 -2.194021394992413576e+01 -2.169581301722763200e+01 -2.148879396557429544e+01 -2.132312756800157416e+01 -2.120215947155551106e+01 -2.112848243806244497e+01 -2.110374077175546148e+01 -2.112848243806244497e+01 -2.120215947155551106e+01 -2.132312756800157416e+01 -2.148879396557429544e+01 -2.169581301722763200e+01 -2.194021394992413576e+01 -2.221770716576261862e+01 -2.252386443673999850e+01 -2.285429866801177567e+01 -2.320480579001617372e+01
-2.346223407098428382e+01 -2.312563303844953566e+01 -2.280902051896046601e+01 -2.251627874046650390e+01 -2.225147414325659767e+01 -2.201868288991176570e+01 -2.182182857562636968e+01 -2.166449694081144628e+01 -2.154974179496523234e+01 -2.147990121796600960e+01 -2.145645748016862697e+01 -2.147990121796600960e+01 -2.154974179496523234e+01 -2.166449694081144628e+01 -2.182182857562636968e+01 -2.201868288991176570e+01 -2.225147414325659767e+01 -2.251627874046650746e+01 -2.280902051896046601e+01 -2.312563303844953566e+01 -2.346223407098428382e+01
-2.374193106440739598e+01 -2.341986106399125944e+01 -2.311754470734264544e+01 -2.283862269601523565e+01 -2.258683733775768587e+01 -2.236591299290424217e+01 -2.217941113097621653e+01 -2.203058243274796624e+01 -2.192215548057632901e+01 -2.185622246471052321e+01 -2.183409568115239807e+01 -2.185622246471052321e+01 -2.192215548057632901e+01 -2.203058243274796624e+01 -2.217941113097622008e+01 -2.236591299290424573e+01 -2.258683733775768587e+01 -2.283862269601523565e+01 -2.311754470734264544e+01 -2.341986106399125944e+01 -2.374193106440739598e+01
-2.404093910945832846e+01 -2.373368110421900923e+01 -2.344591637380246141e+01 -2.318100050563316827e+01 -2.294235621671944614e+01 -2.273336539736330764e+01 -2.255724096556065916e+01 -2.241688551197333368e+01 -2.231474728118857342e+01 -2.225268672259831959e+01 -2.223186778646851636e+01 -2.225268672259831959e+01 -2.231474728118857342e+01 -2.241688551197333368e+01 -2.255724096556066627e+01 -2.273336539736330764e+01 -2.294235621671944614e+01 -2.318100050563316827e+01 -2.344591637380246141e+01 -2.373368110421900923e+01 -2.404093910945832846e+01
-2.435595022194114279e+01 -2.406352706304714673e+01 -2.379027236551254276e+01 -2.353926271128715086e+01 -2.331361218777656319e+01 -2.311637580366978639e+01 -2.295043715947788598e+01 -2.281838656875816795e+01 -2.272239853251678099e+01 -2.266411940027489180e+01 -2.264457658295873443e+01 -2.266411940027489180e+01 -2.272239853251678099e+01 -2.281838656875816795e+01 -2.295043715947788598e+01 -2.311637580366978639e+01 -2.331361218777656319e+01 -2.353926271128715086e+01 -2.379027236551254276e+01 -2.406352706304714673e+01 -2.435595022194114279e+01
-2.468433588452255023e+01 -2.440659909465857780e+01 -2.414764503420843766e+01 -2.391028174930753636e+01 -2.369733019272098318e+01 -2.351153853484877487e+01 -2.335548441875760162e+01 -2.323147057062664445e+01 -2.314142119851071300e+01 -2.308678796847630821e+01 -2.306847459695048741e+01 -2.308678796847630821e+01 -2.314142119851071300e+01 -2.323147057062664800e+01 -2.335548441875760162e+01 -2.351153853484877487e+01 -2.369733019272098318e+01 -2.391028174930754346e+01 -2.414764503420843766e+01 -2.440659909465857780e+01 -2.468433588452255023e+01
-2.502344805718463405e+01 -2.476008792691825633e+01 -2.451507149533913221e+01 -2.429095202272907272e+01 -2.409027586096926044e+01 -2.391550698184358481e+01 -2.376894244377541909e+01 -2.365262345750274520e+01 -2.356824819932388237e+01 -2.351709345105815174e+01 -2.349995221165379178e+01 -2.351709345105815174e+01 -2.356824819932388237e+01 -2.365262345750274520e+01 -2.376894244377541909e+01 -2.391550698184358481e+01 -2.409027586096926044e+01 -2.429095202272907628e+01 -2.451507149533913221e+01 -2.476008792691825633e+01 -2.502344805718463405e+01
-2.537088790777352898e+01 -2.512147114310729989e+01 -2.488991459407372275e+01 -2.467853267712689203e+01 -2.448961743524845502e+01 -2.432537247465583619e+01 -2.418784022233477771e+01 -2.407882647113336105e+01 -2.399982726020443025e+01 -2.395196376108174618e+01 -2.393593079256087464e+01 -2.395196376108174618e+01 -2.399982726020443025e+01 -2.407882647113336105e+01 -2.418784022233477771e+01 -2.432537247465583619e+01 -2.448961743524845502e+01 -2.467853267712689203e+01 -2.488991459407372275e+01 -2.512147114310729989e+01 -2.537088790777352898e+01
