-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
-1.449999999999999956e+00 -1.226923076923077005e+00 -1.003846153846153832e+00 -7.807692307692307709e-01 -5.576923076923077094e-01 -3.346153846153845368e-01 -1.115384615384615863e-01 1.115384615384613642e-01 3.346153846153845368e-01 5.576923076923077094e-01 7.807692307692308820e-01 1.003846153846153610e+00 1.226923076923076783e+00 1.449999999999999956e+00
